index,date,close,diff,open,high,low,volume,updown,등락률,날짜,언론사,제목,긍부정,링크
9847,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,데일리한국,"[시황] 코스피, 기관·외인 매수에 2750선 회복",2,https://daily.hankooki.com/lpage/finance/202202/dh20220204154421148340.htm?s_ref=nv
9848,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아이뉴스24,"코스피, 외인·기관 동반 매수에 2750선 회복",2,http://www.inews24.com/view/1448695
9849,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,매일경제,"게임업계, 실적발표 시즌 돌입…성적표 대신 P2E·메타버스 등 미래 전략에 관심",2,http://game.mk.co.kr/view.php?year=2022&no=100250
9850,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,매일경제,게임 ETF 수익률 한달 새 20% 넘게 빠져…테마형 ETF 꼴찌,0,http://news.mk.co.kr/newsRead.php?no=102630&year=2022
9851,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,더게임스데일리,[게임스톡] 게임주 모처럼 훈풍 맞아,2,http://www.tgdaily.co.kr/news/articleView.html?idxno=314675
9852,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,엑스포츠뉴스,"‘이터널 리턴’, 시즌5 프리 시즌 시작…협력 대전 재미↑",2,https://www.xportsnews.com/article/1533132
9853,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,중소기업신문,실적 따라 게임주 '희비' 갈릴까,1,http://www.smedaily.co.kr/news/articleView.html?idxno=223932
9854,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스토마토,"코스피, 외국인·기관 매수에 1%대 상승 마감…2750선",2,http://www.newstomato.com/ReadNews.aspx?no=1104023&inflow=N
9855,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴시스,"[마감시황]코스피, 이틀 연속 강세…코스닥 900선 회복",2,http://www.newsis.com/view/?id=NISX20220204_0001746953&cID=10403&pID=15000
9856,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,금강일보,보라코인 급등에 투자자 눈길... 관심 모이는 이유,2,http://www.ggilbo.com/news/articleView.html?idxno=894249
9857,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,프라임경제,[캐리해볼까] 넷마블·크래프톤·조이시티·그라비티·스마게 외,2,http://www.newsprime.co.kr/news/article.html?no=560664
9858,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한국경제,"코스닥, 개인 '사자'에 1% 넘게 상승…장중 900선 회복",2,https://www.hankyung.com/finance/article/2022020414706
9859,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임플,"'비상' 걸린 게임주, 1분기 시험대에 섰다",2,http://www.gameple.co.kr/news/articleView.html?idxno=201562
9860,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,글로벌이코노믹,[장중시황] 코스피 2730선 공방전…외국인·기관 쌍끌이 매수,2,http://www.g-enews.com/ko-kr/news/article/news_all/202202041117286218edf69f862c_1/article.html
9861,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스웍스,[4일 특징주] 코로나 '계절독감' 검토…'리오프닝·에너지주 급등',2,http://www.newsworks.co.kr/news/articleView.html?idxno=590118
9862,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,이코노미스트,"코스피 3거래일 상승마감, LG엔솔 50만원대 안착 [마감시황]",2,https://economist.co.kr/2022/02/04/finance/Financial/20220204161719540.html
9863,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임샷,모바일 인기 순위… '오딘-블레이드앤소울 레볼루션' 新 업뎃 효과 톡톡,2,http://www.gameshot.net/common/con_view.php?code=GA61fd053caefe6
9864,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,SBS Biz,"코스피, 3거래일 연속 반등…2740선 회복",2,https://biz.sbs.co.kr/article_hub/20000049402?division=NAVER
9865,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,브릿지경제,"코스닥, 장중 900선 회복…코스피도 오름세",2,https://www.viva100.com/main/view.php?key=20220204010000728
9866,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스1,외인+기관 동반매수에 코스피 2734선…LG엔솔 50만원 회복시도,2,https://www.news1.kr/articles/?4574235
9867,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아시아투데이,"코스피, 3거래일 연속 상승…2750선 마감",2,https://www.asiatoday.co.kr/view.php?key=20220204010001477
9868,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,딜라이트닷넷,[마감 시황] 코스피 2750 넘고 코스닥 900 탈환...3거래일 연속 상승,2,http://www.delighti.co.kr/news/articleView.html?idxno=33224
9869,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,디지털데일리,"‘최정상 복귀’ 오딘, 반격 통했다…엔씨 리니지W는 2위로",2,https://www.ddaily.co.kr/news/article.html?no=230553
9870,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,에너지경제,"[종합주가지수] 코스피, '1.5%' 넘게 뛴 3연타 상승 마감…LG에너지솔루션·진에어 등 주가 강세",2,https://www.ekn.kr/web/view.php?key=20220204010000523
9871,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,글로벌이코노믹,[종합] 코스피 2750선 회복…전날 보다 1.57% 상승한 2750.26 마감,2,http://www.g-enews.com/ko-kr/news/article/news_all/202202041621518546edf69f862c_1/article.html
9872,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,청년일보,"[증시마감] 코스피, 외국인·기관 매수에 1%대 상승...코스닥, 900선 탈환",2,https://www.youthdaily.co.kr/news/article.html?no=92188
9873,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,핀포인트뉴스,삼성전자 LG에너지솔루션 SK하이닉스 '훨훨'... 셀트리온제약· 씨젠 등은 하락,2,http://www.pinpointnews.co.kr/view.php?ud=202202041547151886861beb2d9d_45
9874,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스투데이,"(마감) 코스피, 外人·기관 ‘사자’에 3거래일 연속 상승…LG엔솔 50만원대",2,https://www.news2day.co.kr/article/20220204500164
9875,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,머니투데이,외국인·기관 매수에 코스피 2750 안착…LG엔솔 50만원 돌파,2,http://news.mt.co.kr/mtview.php?no=2022020416253867025
9876,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,서울경제,3거래일 연속 반등…코스피 2750선 회복[마감시황],2,https://www.sedaily.com/NewsView/2620FQFEWB
9877,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,청년일보,"[증시] 외국인·기관 매수에...코스피, 2730대 회복",2,https://www.youthdaily.co.kr/news/article.html?no=92121
9878,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,푸드경제신문 organiclife,"코스피 3일 연속 상승 2750선 회복, 코스닥도 900선 탈환",2,https://www.iloveorganic.co.kr/news/articleView.html?idxno=333240
9879,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스저널리즘,"코스피, 3거래일 연속 상승…2750.26포인트 마감",2,https://www.ngetnews.com/news/articleView.html?idxno=406021
9880,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,비즈니스포스트,"다음주 국내증시 눈치보기 장세, 미국 경제지표와 기업 4분기 실적 주목",2,https://www.businesspost.co.kr/BP?command=article_view&num=270547
9881,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아이투자,[강세업종] 게임소프트웨어 관련주 상승세…넥슨지티 13%↑,2,http://www.itooza.com/common/iview.php?no=2022020409394555602
9882,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스투데이,"코스피, 美 메타 여파 뚫고+外人·기관 매수에 2,730선 '바짝'",2,https://www.news2day.co.kr/article/20220204500098
9883,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아시아투데이,"코스피, 외인·기관 '사자'에 2730대 회복",2,https://www.asiatoday.co.kr/view.php?key=20220204010001195
9884,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,서울와이어,"코스피, 외인·기관 매수에 2750대 회복… 코스닥 6거래일 만에 900선 되찾아",2,http://www.seoulwire.com/news/articleView.html?idxno=461372
9885,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,프라임경제,"코스피, 달러 '약세' 외인 투심 자극…2750선 마감",2,http://www.newsprime.co.kr/news/article.html?no=560679
9886,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임플,"[2월 4일] 세븐나이츠2, 신규 영웅 업데이트 등 게임 업계 핫클립",2,http://www.gameple.co.kr/news/articleView.html?idxno=201566
9887,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,글로벌이코노믹,뉴욕증시 · 비트코인 2차 폭발 아마존 실적발표 대박 '메타 어닝쇼크' 극복,2,http://www.g-enews.com/ko-kr/news/article/news_all/2022020422174845134a01bf698f_1/article.html
9888,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임동아,[한주의게임소식] 매출 1위 탈환 성공한 오딘,2,https://game.donga.com/102047/
9889,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한국경제TV,주가·원화값 '강세'…LG엔솔 5%대 '급등',2,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202202040206&t=NN
9890,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스1,"코스피, 美증시 급락에도 1% 상승한 2736선…외인+기관 '사자'",2,https://www.news1.kr/articles/?4573864
9891,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임플,"[체험기] 이터널 리턴, '자동 부활' 추가된 프리시즌 어떤 느낌일까",2,http://www.gameple.co.kr/news/articleView.html?idxno=201563
9892,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,굿모닝경제,"[특징주] 게임주, '어닝 서프라이즈' 힘입어 동반 오름세",2,http://www.kpinews.co.kr/news/articleView.html?idxno=169242
9893,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,미디어펜,[마감시황]코스닥 상승 마감…900선 회복,2,http://www.mediapen.com/news/view/698486
9894,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,핀포인트뉴스,게임 K-뉴딜지수 2.35% 하락…NHN 4.85% 상승 '눈길',2,http://www.pinpointnews.co.kr/view.php?ud=20220204063312304246086bc60b_45
9895,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,메트로신문,"[마감시황]코스피,3거래일 연속 상승 '2750선 마감'",2,http://www.metroseoul.co.kr/article/20220204500173
9896,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,핀포인트뉴스,"[코인시황] 비트코인, 횡보 지속 이유는? 코스모스·헤데라 강세, 왜?",2,http://www.pinpointnews.co.kr/view.php?ud=202202041505014028a029d22e5e_45
9897,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,핀포인트뉴스,네이처셀 26.69% 급상승 ...코스닥150 지수 구성종목 중 상승률 '선두',2,http://www.pinpointnews.co.kr/view.php?ud=20220204063751345946086bc60b_45
9898,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스웨이,[기자수첩]'1000대1'도 우스워진 공모시장…'과열방지턱'이 필요하다,1,http://www.newsway.co.kr/news/view?tp=1&ud=2022020415482584802
9899,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,비즈니스포스트,"넥슨 메이플스토리M 피파온라인4M 10위권, 리니지W 13주째 1위",2,https://www.businesspost.co.kr/BP?command=article_view&num=270599
9900,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,SBS Biz,[차영주의 금요시장] 저가매수 VS 현금 보유…2월 증시에 대처하는 올바른 자세는?,1,https://biz.sbs.co.kr/article_hub/20000049318?division=NAVER
9901,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한국강사신문,"""에스엠, 하이브, JYP엔터 등 기업들의 경영 전략과 사례"" 박영은의 '엔터테인먼트 경영 전략'",1,http://www.lecturernews.com/news/articleView.html?idxno=88802
9902,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,내외경제tv,"[특징주] 펄어비스, 숨고르기 후 급등..신작 기대↑",2,http://www.nbntv.co.kr/news/articleView.html?idxno=952617
9903,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아시아타임즈,[새바람 부는 게임④] 국내 게임社 청사진에 '한국'은 없다,1,https://www.asiatime.co.kr/article/20220203500044
9904,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한스경제,NFTㆍ메타버스 시동 거는 3N?2K…'양극화 고착 or 새로운 판도',1,http://www.sporbiz.co.kr/news/articleView.html?idxno=609206
9905,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스웍스,[#게임스테이션] '마블 퓨처파이트' 업데이트·'로스트아크 카드' 1만장·'패스 오브 엑자일: 아틀라스 공성전'·???????디지털터치 '다,1,http://www.newsworks.co.kr/news/articleView.html?idxno=590081
9906,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,조선비즈,"[특징주] 카카오게임즈, 구글 매출 1위 탈환·NFT 게임 등 겹호재에 강세",2,https://biz.chosun.com/stock/market_trend/2022/02/04/4K3VDEPTFZCXPMOXCG5GJRADBI/?utm_source=naver&utm_medium=original&utm_campaign=biz
9907,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,이투데이,"[특징주] 카카오게임즈, 오딘 구글 매출 1위 탈환에 '강세'",2,https://www.etoday.co.kr/news/view/2102373
9908,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,머니투데이,"카카오게임즈, 구글 1위 + NFT게임 기대감 '쌍끌이'에 11% 상승",2,http://news.mt.co.kr/mtview.php?no=2022020411313594233
9909,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아시아경제,"[특징주]카카오게임즈, 오딘 1위 탈환에 11% 급등",2,https://view.asiae.co.kr/article/2022020410124670793
9910,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,쿠키뉴스,"카카오게임즈, ‘오딘’ 구글 매출 1위에 11% 급등 [특징주]",2,http://www.kukinews.com/newsView/kuk202202040071
9911,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,전자신문,"[ET라씨로] NFT게임 · '오딘' 구글매출 1위…카카오게임즈, 11% 급등",2,http://www.etnews.com/20220204000071
9912,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,서울경제,"[특징주]'오딘' 구글플레이 매출 1위 복귀 소식에, 카카오게임즈 10% ↑",2,https://www.sedaily.com/NewsView/2620E7VAC1
9913,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,이투데이,"[종합] 코스피, 닷새만에 2750선 회복…코스닥도 900선 회복",2,https://www.etoday.co.kr/news/view/2102565
9914,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,컨슈머타임스,카카오게임즈 '오딘' 구글 매출 1위 소식에 주가 11%대 상승 마감,2,http://www.cstimes.com/news/articleView.html?idxno=488074
9915,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스웍스,"[특징주] 카카오게임즈, '오딘' 구글플레이 매출 1위 탈환…10%대 강세",2,http://www.newsworks.co.kr/news/articleView.html?idxno=590083
9916,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,딜라이트닷넷,"[특징주] 카카오게임즈, '오딘' 구글 매출 1위 탈환에 강세",2,http://www.delighti.co.kr/news/articleView.html?idxno=33204
9917,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,시사포커스,"카카오게임즈, 오딘 매출 1위 탈환에 주가 큰 폭 반등",2,http://www.sisafocus.co.kr/news/articleView.html?idxno=272666
9918,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,내외경제tv,"[특징주] 카카오게임즈 '오딘', 구글 매출 1위 달성으로 주가 관심↑",2,http://www.nbntv.co.kr/news/articleView.html?idxno=952624
9919,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,MTN,"[머니 e-종목] 카카오게임즈, '오딘' 구글 매출 1위 탈환에 13% 급등",2,https://news.mtn.co.kr/news-detail/?v=2022020411364913986
9920,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임포커스,"카카오게임즈 '오딘', 약 3개월만에 구글 플레이 매출 1위 탈환... 대만 출시도 카운트다운",2,http://gamefocus.co.kr/detail.php?number=126281
9921,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,머니S,"[마감] 코스피, 3거래일 연속 상승… 2750선 회복",2,http://moneys.mt.co.kr/news/mwView.php?no=2022020416218011261
9922,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,파이낸셜투데이,"코스피, 외국인?기관 매수에 3거래일 연속↑…2750선 마감",2,http://www.ftoday.co.kr/news/articleView.html?idxno=231472
9923,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,데일리한국,"카카오게임즈, ‘패스 오브 엑자일’ 확장팩 ‘아틀라스 공성전’ 5일 출시",1,https://daily.hankooki.com/lpage/ittech/202202/dh20220204174150138280.htm?s_ref=nv
9924,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,EBN,"카카오게임즈, 패스 오브 엑자일 '아틀라스 공성전' 출시",1,https://www.ebn.co.kr/news/view/1518485/?sc=Naver
9925,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,이뉴스투데이,"카카오게임즈, '패스 오브 엑자일' 확장팩 '아틀라스 공성전' 출시",1,http://www.enewstoday.co.kr/news/articleView.html?idxno=1546158
9926,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,현대경제신문,"카카오게임즈, '패스 오브 엑자일' 대규모 확장팩 출시",1,http://www.finomy.com/news/articleView.html?idxno=106502
9927,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,NSP통신,"카카오게임즈, 패스 오브 엑자일 확장팩 ‘아틀라스 공성전’ 출시",1,http://www.nspna.com/news/?mode=view&newsid=552839
9928,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,CNB뉴스,"카카오게임즈 ‘패스 오브 엑자일’, 대규모 확장팩 ‘아틀라스 공성전’ 출시",1,https://www.cnbnews.com/news/article.html?no=531283
9929,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아시아경제,코스피 2700대 유지..외인의 유입,2,https://view.asiae.co.kr/article/2022020410572223726
9930,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아주경제,"카카오게임즈, 5일 '패스 오브 엑자일: 아틀라스 공성전' 출시",1,https://www.ajunews.com/view/20220204141410071
9931,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임조선,"카카오게임즈, ‘패스 오브 엑자일’ 대규모 확장팩 ‘아틀라스 공성전’ 출시",1,https://www.gamechosun.co.kr/webzine/article/view.php?no=181938
9932,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임포커스,카카오게임즈 '패스 오브 엑자일' 대규모 확장팩 '아틀라스 공성전' 출시,1,http://gamefocus.co.kr/detail.php?number=126299
9933,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,매일경제,‘패스 오브 엑자일’ 연간 한 차례 진행하는 대규모 확장팩 선,1,http://game.mk.co.kr/view.php?year=2022&no=101918
9934,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,인벤,"'패스 오브 엑자일, 확장팩 '아틀라스 공성전' 5일 출시",1,http://www.inven.co.kr/webzine/news/?news=267917&site=poe
9935,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임메카,패스 오브 엑자일 신규 확장팩 '아틀라스 공성전' 5일 출시,1,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1674649
9936,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,데일리e스포츠,"패스오브엑자일, 대규모 확장팩 '아틀라스 공성전' 출시",1,http://game.dailyesports.com/view.php?ud=202202041408274400da2c546b3a_26
9937,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,베타뉴스,"패스 오브 엑자일, 확장팩 아틀라스 공성전 출시",1,http://www.betanews.net:8080/article/1306421.html
9938,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임샷,"패스 오브 엑자일, 대규모 확장팩 ‘아틀라스 공성전’ 출시",1,http://www.gameshot.net/common/con_view.php?code=GA61fcc8ffc6984
9939,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,포모스,"'패스 오브 엑자일', 확장팩 아틀라스 공성전 5일 출시",1,https://www.fomos.kr/redirect/news_view?news_cate_id=2&entry_id=107798
9940,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,뉴스1,"카카오게임즈 '오딘', 리니지W 밀어내고 '매출 1위' 탈환",2,https://www.news1.kr/articles/?4573905
9941,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,데일리안,"카카오게임즈 오딘, 3개월 만에 구글 매출 ‘1위’ 탈환",2,https://www.dailian.co.kr/news/view/1079669/?sc=Naver
9942,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한국경제TV,"카카오게임즈 오딘, 앱 마켓서 1위 탈환…""업데이트 영향""",2,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202202040126&t=NN
9943,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,스포츠한국,"카카오게임즈 '오딘', '리니지W' 제치고 구글 매출 1위 복귀",2,https://sports.hankooki.com/lpage/economy/202202/sp20220204113642137000.htm?s_ref=nv
9944,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,스포츠W,"'패스 오브 엑자일', 확장팩 '아틀라스 공성전' 오픈 ... 2월 5일 오전 4시 출시",2,https://www.sportsw.kr/news/newsview.php?ncode=1065596674923182
9945,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,연합뉴스,"코스피 3거래일 연속 상승…1.57% 올라 2,750대 마감(종합)",2,http://yna.kr/AKR20220204110851002?did=1195m
9946,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,머니S,"""매출 1위는 내 것""… 카겜 '오딘', 리니지W 밀어내고 정상 탈환",2,http://moneys.mt.co.kr/news/mwView.php?no=2022020413488013133
9947,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,게임톡,"'패스 오브 엑자일', 확장팩 '아틀라스 공성전' 5일 오픈",2,https://www.gametoc.co.kr/news/articleView.html?idxno=64754
9948,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,헤럴드경제,"[특징주] 카카오게임즈, 오딘 구글 매출 '1위' 탈환에 강세",2,http://news.heraldcorp.com/view.php?ud=20220204000144
9949,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,인벤,"카카오게임즈 '오딘', 다시 구글 게임 매출 1위 차지",2,https://www.inven.co.kr/webzine/news/?news=267900
9950,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,에너지경제,"카카오게임즈 '오딘', 3개월여 만에 모바일게임 왕좌 귀환",2,https://www.ekn.kr/web/view.php?key=20220204010000437
9951,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,이코노믹리뷰,"카카오게임즈 '오딘', '리니지W' 꺾고 앱마켓 매출 1위 탈환",2,http://www.econovill.com/news/articleView.html?idxno=564197
9952,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,포쓰저널,"카카오게임즈 '오딘', 리니지W 제치고 매출 1위 탈환",2,http://www.4th.kr/news/articleView.html?idxno=2013050
9953,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,아시아경제,"카카오게임즈 '오딘', 앱마켓 매출 1위 탈환…리니지W는 2위",2,https://view.asiae.co.kr/article/2022020411461030348
9954,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,핀포인트뉴스,"카카오게임즈 오딘, 엔씨소프트 리니지W 꺾었다",2,http://www.pinpointnews.co.kr/view.php?ud=20220204100819749227695a3dd0_45
9955,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한국금융신문,"카카오게임즈 ‘오딘’, 리니지W 제치고 3개월 만에 매출 ‘1위’",2,http://www.fntimes.com/html/view.php?ud=202202041103142442645ffc9771_18
9956,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,FETV,"카카오게임즈 오딘, 리니지W 제치고 구글 매출 1위 탈환",2,https://www.fetv.co.kr/news/article.html?no=107757
9957,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,디지틀조선TV,"카카오게임즈 '오딘', 구글 매출 1위 탈환…리니지W 2위",2,http://www.dizzotv.com/site/data/html_dir/2022/02/04/2022020480116.html
9958,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,한국경제,"카겜 오딘, 엔씨 리니지W 밀어내고 '매출 1위' 재탈환",2,https://www.hankyung.com/it/article/202202040686g
9959,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,더게임스데일리,'오딘' 매출 1위 탈환…선두권 경쟁 흐름 달라질까,2,http://www.tgdaily.co.kr/news/articleView.html?idxno=314667
9960,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,테크M,[테크M 이슈] 돌아온 '오딘'...리니지 모바일 또다시 밀어내다,2,https://www.techm.kr/news/articleView.html?idxno=93759
9961,2022-02-04,73700,7400,66100,75200,66100,2888619,-0.10312076,0,2022-02-04,경향게임스,"'오딘', 다시 정상 탈환 … 글로벌 진출 기대",2,http://www.khgames.co.kr/news/articleView.html?idxno=133988
